x,F_ref,Fprime_ref,p_ref
0.04499999999999993,-3.05094850484773,0.10848111198319658,0.0009856423799850982
0.06000000000000005,-3.0490669627532094,0.14205885717945524,0.0009782521145477745
0.07499999999999973,-3.046698398484862,0.17330185472607626,0.0009690276689165364
0.08999999999999986,-3.0438832692878863,0.2014685952951278,0.0009581771226153235
0.10499999999999998,-3.0406739806649097,0.22570242364206802,0.0009459554683297947
0.1200000000000001,-3.037136852008155,0.2449990353412644,0.000932665839496524
0.1349999999999998,-3.0333546016234743,0.25816976501555505,0.0009186617377259718
0.1499999999999999,-3.029429410103326,0.2638014091804683,0.0009043506859016858
0.16500000000000004,-3.0254865996798577,0.2602148113187207,0.000890199834222312
0.17999999999999972,-3.0216789171019576,0.2454268389756263,0.0008767441705302262
0.19499999999999984,-3.018191312660383,0.21712400378535324,0.0008645981411509836
0.20999999999999996,-3.0152459483630567,0.17266098581085898,0.0008544716845041767
0.2250000000000001,-3.013106924258457,0.10910345999595393,0.0008471919299363232
0.23999999999999977,-3.012083874163425,0.023340666003878286,0.0008437321347144308
0.2549999999999999,-3.0125331709774077,-0.08770375431530743,0.0008452498427486259
0.27,-3.01485507677097,-0.2267390405523615,0.0008531367735028222
0.2849999999999997,-3.019484942958483,-0.3956486836835691,0.0008690836176433967
0.2999999999999998,-3.026876775895498,-0.5949414177723173,0.0008951637614452729
0.31499999999999995,-3.037478430383797,-0.8232046326420973,0.0009339410243791976
0.33000000000000007,-3.051699534392244,-1.0767104396501894,0.000988607818209122
0.34499999999999975,-3.0698757443359033,-1.3493478669059547,0.0010631617696969828
0.3599999999999999,-3.0922352779983315,-1.633006739695284,0.0011626308422841116
0.375,-3.118874680017955,-1.9184106040306124,0.0012933593913650508
0.3899999999999997,-3.1497494989098684,-2.1962316441653624,0.0014633704291212681
0.4049999999999998,-3.1846820633801203,-2.458204487862575,0.001682822673259602
0.41999999999999993,-3.223384143831953,-2.6979571628420924,0.001964584687425304
0.43500000000000005,-3.2654888299813907,-2.911395323204515,0.0023249525089683175
0.44999999999999973,-3.3105847278976026,-3.096640036827471,0.002784541434218982
0.46499999999999986,-3.358246619225265,-3.2536458107389303,0.003369386800691277
0.48,-3.408059073921981,-3.3836713878007383,0.004112292209883454
0.49499999999999966,-3.459631978846445,-3.4887513278420483,0.005054465995605538
0.5099999999999998,-3.512608749055854,-3.5712587049532063,0.006247486912447065
0.5249999999999999,-3.566668901593723,-3.6335924380410356,0.007755636730260597
0.54,-3.6215268564703518,-3.6779839007640738,0.009658629056504362
0.5549999999999997,-3.6769285849129867,-3.7063985294474184,0.01205474830234988
0.5699999999999998,-3.7326473137542346,-3.7205037157555942,0.015064387998156565
0.585,-3.7884790834316058,-3.721677663007485,0.01883394122470556
0.5999999999999996,-3.8442386225847205,-3.7110401034348435,0.023539945414609787
0.6149999999999998,-3.8997557633634603,-3.6894919912904918,0.029393317309477134
0.6299999999999999,-3.9548724677807807,-3.657756314979098,0.03664343054292744
0.645,-4.009440446289732,-3.6164157671728274,0.045581688952444285
0.6599999999999997,-4.063319304826375,-3.565945359085146,0.05654413660047005
0.6749999999999998,-4.1163751393980395,-3.5067394744091356,0.06991252727282989
0.69,-4.168479496129397,-3.4391336266241064,0.086113162746156
0.7050000000000001,-4.2195086217321,-3.363421544289402,0.10561271588319518
0.7199999999999998,-4.2693429398517,-3.2798683284971273,0.12891020182252266
0.7349999999999999,-4.31786669993044,-3.188720414385424,0.15652427227710589
0.75,-4.36496775568302,-3.0902129926865287,0.18897511040088882
0.7649999999999997,-4.4105374393879195,-2.9845754477115127,0.22676042194418256
0.7799999999999998,-4.45447050577649,-2.8720352668510953,0.27032537221867203
0.7949999999999999,-4.496665125420938,-2.7528207843810275,0.32002681665796123
0.81,-4.53702291235435,-2.6271630434009507,0.37609280775654863
0.8249999999999997,-4.575448974409374,-2.4952969948499875,0.43857910309760656
0.8399999999999999,-4.611851977642309,-2.357462200694184,0.507325192459435
0.855,-4.64614421839838,-2.213903167789349,0.5819131246615147
0.8699999999999997,-4.678241698226517,-2.0648694076296215,0.6616330423540703
0.8849999999999998,-4.708064198092993,-1.9106152933525715,0.7454597074267972
0.8999999999999999,-4.735535349272473,-1.7513997673774317,0.8320443042840299
0.915,-4.760582698989699,-1.5874859395687957,0.9197253460903293
0.9299999999999997,-4.783137769404254,-1.4191406057706424,1.0065615243861987
0.9449999999999998,-4.803136108919887,-1.2466337091006892,1.0903878398748603
0.96,-4.820517335092256,-1.0702377608819122,1.1688944108131052
0.9749999999999996,-4.8352251686300605,-0.8902272340192058,1.2397251331033186
0.9899999999999998,-4.847207458153006,-0.7068779386305001,1.3005910907019178
1.005,-4.856416195499772,-0.5204663875318669,1.3493915615004732
1.0199999999999996,-4.862807521480301,-0.3312691575463734,1.384333919755762
1.0350000000000001,-4.866341722046812,-0.13956225140227516,1.40404295780122
1.0499999999999998,-4.866983214922367,0.05437953590707639,1.4076503182315574
1.0649999999999995,-4.864700526778673,0.2502832430958227,1.394855911634177
1.08,-4.859466261098983,0.4478783581855876,1.3659553283233765
1.0949999999999998,-4.851257056899496,0.6468974214093989,1.3218301337043623
1.1099999999999994,-4.840053538515281,0.8470766133907466,1.2639012500773383
1.125,-4.8258402566852805,1.0481563268009413,1.1940489853843899
1.1399999999999997,-4.808605621196547,1.2498817198859722,1.1145062686512848
1.1550000000000002,-4.788341825370704,1.4520032504101155,1.0277339347073289
1.17,-4.765044762696474,1.654277188696931,0.9362882078401661
1.1849999999999996,-4.7387139359309,1.8564661085674137,0.8426907418117805
1.2000000000000002,-4.709352359009191,2.0583393550823366,0.749310708563685
1.2149999999999999,-4.676966452118654,2.2596734880973472,0.6582666557479762
1.2299999999999995,-4.641565930306324,2.460252700735986,0.5713534465578748
1.245,-4.603163686002732,2.659869211979462,0.48999688633488436
1.2599999999999998,-4.561775665855389,2.8583236326647925,0.4152359679359746
1.2749999999999995,-4.517420742275677,3.055425304274703,0.3477303286706897
1.29,-4.470120580111267,3.2509926099937774,0.28778872382744436
1.3049999999999997,-4.419899498863506,3.4448532575971424,0.23541320472911642
1.3200000000000003,-4.366784330874879,3.636844533829419,0.19035326135653505
1.335,-4.310804275916276,3.826813530022678,0.15216438189418913
1.3499999999999996,-4.2519907526067175,4.014617338794049,0.12026616197605075
1.3650000000000002,-4.190377247100038,4.200123221753877,0.09399609896674896
1.38,-4.1259991594732774,4.383208748245999,0.07265636009801221
1.3949999999999996,-4.058893648250566,4.563761905231089,0.055551964814448324
1.4100000000000001,-3.9890994734940364,4.741681178511969,0.04201985256108117
1.4249999999999998,-3.916656838889541,4.916875605586862,0.031449140328096266
1.4399999999999995,-3.841607233250079,5.089264800501616,0.023293473770603236
1.455,-3.7639932718536806,5.258778951154732,0.017076741305296874
1.4699999999999998,-3.6838585380250413,5.425358789590093,0.012393578118087634
1.4849999999999994,-3.6012474253615214,5.588955535890623,0.00890607825916064
1.5,-3.516204980994525,5.749530816361391,0.006338006055101969
1.5149999999999997,-3.428776750266244,5.9070565567637185,0.00446759974103733
1.5300000000000002,-3.3390086231898044,6.061514851431435,0.003119830849394881
1.545,-3.2469466830480673,6.212897809166585,0.0021587536145459612
1.5599999999999996,-3.1526370574720928,6.361207376875514,0.0014803706898704817
1.5750000000000002,-3.056125772325728,6.5064551419656365,0.001006266937551071
1.5899999999999999,-2.9574586087068453,6.648662114579819,0.0006781266069788891
1.6049999999999995,-2.856680963359194,6.787858490798284,0.00045315010357790074
1.62,-2.7538377127716824,6.924083397987255,0.00030032055555816335
1.6349999999999998,-2.648973081223697,7.057384623519902,0.00019743154102529496
1.6499999999999995,-2.542130513016362,7.1878183281378005,0.000128769196016307
1.665,-2.433352549110476,7.315448745260276,8.333842839615632e-05
1.6799999999999997,-2.3226807083718297,7.440347867584827,5.352893801382896e-05
1.6949999999999994,-2.2101553736041932,7.562595122354311,3.4128099118943016e-05
1.71,-2.0958156825296035,7.682277036694566,2.1601490172012997e-05
1.7249999999999996,-1.9796994238541352,7.799486894451018,1.3575915002582335e-05
1.7400000000000002,-1.861842938535777,7.9143243859725905,8.472887212952364e-06
1.755,-1.7422810263494122,8.026895252305907,5.2520773131297225e-06
1.7699999999999996,-1.621046857821499,8.13731092527215,3.2338940616134484e-06
1.7850000000000001,-1.4981718915853408,8.245688164900331,1.978199599720863e-06
1.7999999999999998,-1.3736857971855039,8.352148695684987,1.2023076603350324e-06
1.8149999999999995,-1.247616383338023,8.456818843119885,7.261236985372829e-07
1.83,-1.1199895316316915,8.559829171931506,4.358128801004714e-07
1.8449999999999998,-0.9908291356344163,8.661314127394864,2.599713397365067e-07
1.8599999999999994,-0.8601570453483317,8.761411681056718,1.5414335283775406e-07
1.875,-0.7279930169382113,8.86026298211571,9.085155568601004e-08
1.8899999999999997,-0.594354667639472,8.95801201561317,5.3232734707863805e-08
1.9050000000000002,-0.45925743573560407,9.054805268470096,3.100922043233136e-08
1.92,-0.32271454548063516,9.150791404263488,1.7959388825631432e-08
1.9349999999999996,-0.18473697682963275,9.24612094746832,1.0341891243724732e-08
1.9500000000000002,-0.045333439831194644,9.340945977699462,5.921492981632697e-09
1.9649999999999999,0.0954896464708217,9.435419834272238,3.3712927115272857e-09
1.9799999999999995,0.2377281707821144,9.529696831163994,1.9085469006041974e-09
1.995,0.38138034210420013,9.623931982205384,1.0743689674522896e-09
2.01,0.5264466982327198,9.718280736066664,6.013777883723796e-10
2.0249999999999995,0.6729301103498586,9.81289872033777,3.347184357785788e-10
2.04,0.82083578384025,9.907941493741818,1.852427253872245e-10
2.0549999999999997,0.970171255443717,10.003564305281909,1.0193395543432882e-10
2.0699999999999994,1.120946386838603,10.099921858912458,5.576935819391595e-11
2.085,1.2731733547267914,10.197168082163088,3.0335441356224226e-11
2.0999999999999996,1.4268666374672763,10.295455897038538,1.6404301380377448e-11
2.115,1.5820429982796997,10.394936991484782,8.818379619074987e-12
2.13,1.7387214650135459,10.495761589760283,4.71205571123782e-12
2.1449999999999996,1.8969233064551898,10.598078220190217,2.502566746502465e-12
2.16,2.0566720051233016,10.702033479014466,1.3209116063508132e-12
2.175,2.2179932264864144,10.80777178936693,6.928354344320731e-13
2.1899999999999995,2.3809147845250402,10.915435154838617,3.610824300958537e-13
2.205,2.5454666035558415,11.025162907568005,1.8696080470178937e-13
2.2199999999999998,2.711680676238841,11.137091451353959,9.616281107110138e-14
2.2349999999999994,2.879591017700482,11.251354000875539,4.912663429764856e-14
2.25,3.0492336157258753,11.368080318704855,2.492399379387556e-14
2.2649999999999997,3.2206463770035136,11.487396452384091,1.2555764722725151e-14
2.2799999999999994,3.393869069443982,11.609424474376926,6.279492284581078e-15
2.295,3.568943260639599,11.734282228167226,3.1173783184096616e-15
2.3099999999999996,3.7459122525841875,11.8620830841393,1.5358998000370554e-15
2.325,3.9248210128286067,11.99293570911024,7.508730800758128e-16
2.34,4.105716102306284,12.126943853480121,3.641829234436698e-16
2.3549999999999995,4.28864560012285,12.264206159911684,1.7520177103075637e-16
2.37,4.473659025660655,12.404815997244295,8.358671407581355e-17
2.385,4.660807258402508,12.54886132299612,3.953916319272231e-17
2.3999999999999995,4.850142455925736,12.696424577326285,1.8540376434882697e-17
2.415,5.0417179705561885,12.847582610735852,8.616240092379363e-18
2.4299999999999997,5.235588265201256,13.002406647110242,3.967624793097687e-18
2.4449999999999994,5.431808828899607,13.16096228297369,1.809924934864561e-18
2.46,5.630436092632406,13.323309523070773,8.17729498937105e-19
2.4749999999999996,5.831527345937225,13.489502851641747,3.6582920914095686e-19
2.49,6.035140654850906,13.65959133804625,1.6201895703878412e-19
2.505,6.241334781682109,13.833618774738543,7.101824670150067e-20
2.5199999999999996,6.450169107080619,14.01162384503011,3.080261343684092e-20
2.535,6.661703554827616,14.193640317604586,1.3216443145971427e-20
2.55,6.8759985197233195,14.37969726438865,5.608492055853403e-21
2.5649999999999995,7.093114798895252,14.569819298133167,2.3532956994328722e-21
2.58,7.313113526794375,14.764026825921047,9.761118090966286e-22
2.5949999999999998,7.536056114089384,14.96233631478703,4.0013692025435688e-22
2.6099999999999994,7.762004190612792,15.164760565700648,1.620677541157416e-22
2.625,7.9910195524567325,15.371308992313471,6.484196719993536e-23
2.6399999999999997,8.223164113264412,15.581987901094395,2.5620038327642856e-23
2.6549999999999994,8.458499859714614,15.796800769754077,9.994468667120621e-24
2.67,8.697088811151986,16.015748521178814,3.8484712861782015e-24
2.6849999999999996,8.93899298327725,16.238829790440057,1.4623713236454648e-24
2.7,9.184274355777555,16.466041182805018,5.4822681724758e-25
2.715,9.432994843748345,16.697377521033967,2.0271623612172292e-25
2.7299999999999995,9.685216272735847,16.93283208060234,7.391541756295111e-26
2.745,9.941000357210529,17.172396811820434,2.657006206488799e-26
2.76,10.200408682269462,17.416062548135347,9.413565577037587e-27
2.7749999999999995,10.463502688356824,17.66381920018402,3.286344231358411e-27
2.79,10.730343658786959,17.915655935418858,1.1302195313251782e-27
2.8049999999999997,11.00099270985374,18.17156134334869,3.8282231961342333e-28
2.8199999999999994,11.27551078331214,18.431523586626067,1.2767636583767516e-28
2.835,11.553958641022176,18.69553053836807,4.191766090380366e-29
2.8499999999999996,11.836396861552526,18.96356990622432,1.3544145090243924e-29
2.865,12.122885838549733,19.235629343804096,4.305952851078476e-30
2.88,12.41348578068798,19.511696550146212,1.3466212543812922e-30
2.8949999999999996,12.708256713026058,19.79175935796584,4.141673960435557e-31
2.91,13.007258479608463,20.07580581144089,1.252439160134751e-31
2.925,13.31055074715966,20.363824234313437,3.722922584568131e-32
2.9399999999999995,13.618193009732213,20.655803289079532,1.0875635842565947e-32
2.955,13.93024459418058,20.951732028025752,3.121515764346275e-33
2.9699999999999998,14.246764666343863,21.251599936847924,8.800631762451006e-34
2.9849999999999994,14.5678122378318,21.555396971556256,2.4366721224902565e-34
3.0,14.893446173318036,21.863113589333878,6.623888440255512e-35
